person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,actual_default,pred_default_prob,pred_default_thr_05,pred_default_thr_opt,approval_decision_thr_05,approval_decision_thr_opt,expected_loss_thr_05,expected_loss_thr_opt,interest_income,realized_net_loss_if_approved,realized_net_loss_thr_05,realized_net_loss_thr_opt
22,62050,MORTGAGE,1.0,MEDICAL,C,2000,13.35,0.03,Y,4,1,0.19114005534026285,0,0,Approve,Approve,741246.5575000001,166.31450545637588,267.0,2000.0,2000.0,2000.0
21,74880,MORTGAGE,5.0,PERSONAL,A,8500,7.14,0.11,N,2,0,0.08814664730197307,0,0,Approve,Approve,741246.5575000001,195.84270231433868,606.9,-606.9,-606.9,-606.9
27,66000,RENT,2.0,VENTURE,C,14000,12.99,0.21,Y,8,0,0.3236372473701139,0,1,Approve,Reject,741246.5575000001,3300.888161248884,1818.6,-1818.6,-1818.6,0.0
23,50000,RENT,5.0,EDUCATION,E,9200,15.68,0.18,N,2,0,0.9087641931355156,1,1,Reject,Reject,741246.5575000001,8229.017451296311,1442.56,-1442.56,0.0,0.0
28,60000,RENT,2.0,PERSONAL,B,12000,12.18,0.2,N,10,0,0.41287094683442205,0,1,Approve,Reject,741246.5575000001,4096.303537906256,1461.6,-1461.6,-1461.6,0.0
24,19764,OWN,0.0,VENTURE,C,4800,13.61,0.24,Y,3,1,0.1673271087535045,0,0,Approve,Approve,741246.5575000001,259.2015756233111,653.28,4800.0,4800.0,4800.0
26,50000,MORTGAGE,8.0,VENTURE,B,8000,10.59,0.16,N,2,0,0.14640285097552613,0,0,Approve,Approve,741246.5575000001,448.05530315067483,847.2,-847.2,-847.2,-847.2
30,110400,RENT,1.0,VENTURE,D,14000,16.89,0.13,N,6,1,0.6267933486394364,1,1,Reject,Reject,741246.5575000001,7892.62243314492,2364.6,14000.0,0.0,0.0
24,79631,RENT,8.0,PERSONAL,D,25000,15.7,0.31,Y,2,1,0.8974260725433859,1,1,Reject,Reject,741246.5575000001,22033.049148317437,3925.0,25000.0,0.0,0.0
23,120000,RENT,3.0,VENTURE,A,3725,8.49,0.03,N,2,0,0.06102476899652194,0,0,Approve,Approve,741246.5575000001,-69.63599973088321,316.2525,-316.2525,-316.2525,-316.2525
27,57996,RENT,11.0,EDUCATION,B,7500,12.21,0.13,N,10,0,0.27429927920660935,0,0,Approve,Approve,741246.5575000001,1392.6841589830224,915.75,-915.75,-915.75,-915.75
27,120000,MORTGAGE,11.0,PERSONAL,C,8000,12.61,0.07,N,9,0,0.1382445059957354,0,0,Approve,Approve,741246.5575000001,236.61710561438122,1008.8,-1008.8,-1008.8,-1008.8
23,14664,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,,0.41,N,4,1,0.954783173971457,1,1,Reject,Reject,741246.5575000001,5698.883068745521,,6000.0,0.0,0.0
22,18000,RENT,0.0,MEDICAL,B,3600,,0.2,N,3,1,0.6863880235973294,1,1,Reject,Reject,741246.5575000001,2346.919442606433,,3600.0,0.0,0.0
31,16800,RENT,0.0,HOMEIMPROVEMENT,C,3000,14.26,0.18,Y,7,1,0.785308470650426,1,1,Reject,Reject,741246.5575000001,2264.08037569553,427.8,3000.0,0.0,0.0
34,51600,MORTGAGE,2.0,VENTURE,E,12000,17.88,0.23,N,8,1,0.8551449865369843,1,1,Reject,Reject,741246.5575000001,9950.938921557567,2145.6,12000.0,0.0,0.0
28,18000,RENT,,VENTURE,B,4000,11.12,0.22,N,8,1,0.5172519822250903,1,1,Reject,Reject,741246.5575000001,1854.2816105940813,444.8,4000.0,0.0,0.0
22,60000,RENT,0.0,MEDICAL,B,15000,11.71,0.25,N,4,0,0.5717795615642649,1,1,Reject,Reject,741246.5575000001,7824.5242233516055,1756.5,-1756.5,0.0,0.0
44,140000,OWN,14.0,VENTURE,B,21500,11.83,0.15,N,14,0,0.00789194869267901,0,0,Approve,Approve,741246.5575000001,-2353.7003262050066,2543.45,-2543.45,-2543.45,-2543.45
31,45000,RENT,2.0,EDUCATION,C,9000,12.84,0.2,N,5,0,0.5141166047900761,1,1,Reject,Reject,741246.5575000001,4065.5625916060976,1155.6,-1155.6,0.0,0.0
36,38160,RENT,3.0,EDUCATION,C,6000,12.61,0.16,N,17,0,0.4588993680275998,0,1,Approve,Reject,741246.5575000001,2343.9994700152806,756.6,-756.6,-756.6,0.0
29,120000,MORTGAGE,8.0,VENTURE,A,5000,7.43,0.04,N,6,0,0.0313164583022679,0,0,Approve,Approve,741246.5575000001,-203.28364422936792,371.5,-371.5,-371.5,-371.5
22,72000,OWN,1.0,PERSONAL,B,15000,10.25,0.21,N,3,0,0.051141357033349204,0,0,Approve,Approve,741246.5575000001,-691.7498080609876,1537.5,-1537.5,-1537.5,-1537.5
26,30000,OWN,0.0,PERSONAL,C,15000,13.22,0.5,N,2,0,0.7886548370900418,1,1,Reject,Reject,741246.5575000001,11410.72509830018,1983.0,-1983.0,0.0,0.0
34,36000,MORTGAGE,5.0,PERSONAL,E,12000,16.0,0.33,Y,10,0,0.9704459729223499,1,1,Reject,Reject,741246.5575000001,11588.60794307911,1920.0,-1920.0,0.0,0.0
36,39000,MORTGAGE,8.0,VENTURE,A,7000,5.79,0.18,N,17,0,0.11885473061767306,0,0,Approve,Approve,741246.5575000001,474.8549366430544,405.3,-405.3,-405.3,-405.3
26,80171,RENT,3.0,HOMEIMPROVEMENT,C,18000,13.85,0.22,N,3,0,0.5753877342701477,1,1,Reject,Reject,741246.5575000001,9298.420838398135,2493.0,-2493.0,0.0,0.0
37,22800,OWN,18.0,EDUCATION,A,7000,6.03,0.31,N,12,0,0.17851137939100895,0,0,Approve,Approve,741246.5575000001,902.8293089780075,422.1,-422.1,-422.1,-422.1
30,39600,RENT,4.0,DEBTCONSOLIDATION,F,10000,20.89,0.25,Y,10,1,0.9872488899944182,1,1,Reject,Reject,741246.5575000001,9845.851831142521,2089.0,10000.0,0.0,0.0
36,19200,OWN,0.0,HOMEIMPROVEMENT,C,4500,13.49,0.23,Y,14,1,0.3702434879220767,0,0,Approve,Approve,741246.5575000001,1283.8020049924417,607.05,4500.0,4500.0,4500.0
40,60000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,3500,12.99,0.06,Y,14,0,0.2645255047240075,0,0,Approve,Approve,741246.5575000001,591.4557872567962,454.65,-454.65,-454.65,-454.65
21,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,0.36,N,4,1,0.7289844733943233,1,1,Reject,Reject,741246.5575000001,4204.95576107996,623.4,6000.0,0.0,0.0
40,145000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,15000,7.88,0.1,N,15,0,0.06670686288428801,0,0,Approve,Approve,741246.5575000001,-102.54954480645142,1182.0,-1182.0,-1182.0,-1182.0
26,80730,MORTGAGE,7.0,HOMEIMPROVEMENT,A,9600,7.29,0.12,N,2,0,0.1529889044309269,0,0,Approve,Approve,741246.5575000001,875.921237413838,699.84,-699.84,-699.84,-699.84
26,55000,RENT,7.0,MEDICAL,A,10000,8.59,0.18,N,3,0,0.37114956409695377,0,1,Approve,Reject,741246.5575000001,3171.313116528821,859.0,-859.0,-859.0,0.0
33,68508,RENT,17.0,VENTURE,A,7000,8.0,0.1,N,10,0,0.10042833146119663,0,0,Approve,Approve,741246.5575000001,199.23818584664656,560.0,-560.0,-560.0,-560.0
32,21360,RENT,1.0,VENTURE,C,1800,12.99,0.08,N,8,0,0.2489270152656296,0,0,Approve,Approve,741246.5575000001,272.45274218754275,233.82,-233.82,-233.82,-233.82
23,78000,MORTGAGE,4.0,PERSONAL,B,15250,,0.2,N,2,1,0.2005493902137029,0,1,Approve,Reject,741246.5575000001,1718.5189650223801,,15250.0,15250.0,0.0
25,200000,MORTGAGE,0.0,EDUCATION,B,12000,11.48,0.06,N,3,0,0.046861610705113854,0,0,Approve,Approve,741246.5575000001,-750.7041166312688,1377.6,-1377.6,-1377.6,-1377.6
43,58000,MORTGAGE,4.0,EDUCATION,C,9000,13.22,0.16,Y,14,0,0.24387104449753022,0,0,Approve,Approve,741246.5575000001,1295.1971692209336,1189.8,-1189.8,-1189.8,-1189.8
23,29000,RENT,1.0,VENTURE,C,13475,14.26,0.46,Y,4,1,0.9332892405622916,1,1,Reject,Reject,741246.5575000001,12447.885457440741,1921.535,13475.0,0.0,0.0
23,23520,RENT,8.0,MEDICAL,A,4200,,0.18,N,3,0,0.5641159100126188,1,1,Reject,Reject,741246.5575000001,2168.0914437966235,,,0.0,0.0
21,21600,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000,11.14,0.46,N,2,0,0.9526075427558547,1,1,Reject,Reject,741246.5575000001,9473.28023018857,1114.0,-1114.0,0.0,0.0
31,82524,MORTGAGE,4.0,VENTURE,A,12000,6.62,0.15,N,8,0,0.05444211439151678,0,0,Approve,Approve,741246.5575000001,-97.84581162917766,794.4,-794.4,-794.4,-794.4
33,62000,MORTGAGE,3.0,EDUCATION,A,3700,6.39,0.06,N,7,0,0.05674265160461448,0,0,Approve,Approve,741246.5575000001,-13.066523944047447,236.43,-236.43,-236.43,-236.43
23,98280,MORTGAGE,7.0,EDUCATION,A,9400,6.62,0.1,N,3,0,0.056192629291494024,0,0,Approve,Approve,741246.5575000001,-59.10173530444513,622.28,-622.28,-622.28,-622.28
28,50000,RENT,5.0,PERSONAL,A,10000,7.88,0.2,N,7,0,0.33684280863577437,0,1,Approve,Reject,741246.5575000001,2845.860219562734,788.0,-788.0,-788.0,0.0
66,54000,RENT,3.0,MEDICAL,D,8000,16.02,0.15,Y,26,0,0.8949667467091706,1,1,Reject,Reject,741246.5575000001,7025.123356255838,1281.6,-1281.6,0.0,0.0
22,50000,MORTGAGE,4.0,MEDICAL,B,8000,10.59,0.16,N,4,0,0.30479846824411017,0,1,Approve,Reject,741246.5575000001,1849.4130082492914,847.2,-847.2,-847.2,0.0
27,200000,MORTGAGE,6.0,EDUCATION,A,10000,7.51,0.05,N,10,0,0.031537888484710716,0,0,Approve,Approve,741246.5575000001,-411.9361609008751,751.0,-751.0,-751.0,-751.0
31,31323,MORTGAGE,6.0,DEBTCONSOLIDATION,C,2500,13.22,0.08,N,5,1,0.3354089208446219,0,0,Approve,Approve,741246.5575000001,618.8749504507024,330.5,2500.0,2500.0,2500.0
28,58200,MORTGAGE,8.0,PERSONAL,B,4500,11.12,0.08,N,7,0,0.14374621379214195,0,0,Approve,Approve,741246.5575000001,218.3885674462266,500.4,-500.4,-500.4,-500.4
24,92000,MORTGAGE,8.0,VENTURE,B,11000,10.99,0.12,N,3,0,0.07273299774074217,0,0,Approve,Approve,741246.5575000001,-320.910103883053,1208.9,-1208.9,-1208.9,-1208.9
22,54000,MORTGAGE,3.0,PERSONAL,A,15750,6.62,0.29,N,4,0,0.30269760493941755,0,1,Approve,Reject,741246.5575000001,4040.44493558591,1042.65,-1042.65,-1042.65,0.0
36,72800,RENT,3.0,HOMEIMPROVEMENT,D,24000,14.09,0.33,N,16,1,0.9539147479455509,1,1,Reject,Reject,741246.5575000001,22738.112062345896,3381.6,24000.0,0.0,0.0
22,30000,RENT,2.0,DEBTCONSOLIDATION,D,5000,14.54,0.17,N,4,1,0.947177100492176,1,1,Reject,Reject,741246.5575000001,4697.483254518692,727.0,5000.0,0.0,0.0
22,42000,OWN,6.0,VENTURE,A,4800,,0.11,N,3,0,0.01957937835320065,0,0,Approve,Approve,741246.5575000001,-423.2104702357565,,,,
43,60000,RENT,2.0,EDUCATION,D,10000,13.24,0.17,Y,15,1,0.8112146495406521,1,1,Reject,Reject,741246.5575000001,7862.194691398345,1324.0,10000.0,0.0,0.0
25,100000,MORTGAGE,9.0,MEDICAL,A,12000,8.94,0.12,N,4,0,0.1106031662155464,0,0,Approve,Approve,741246.5575000001,373.09307130259515,1072.8,-1072.8,-1072.8,-1072.8
27,68255,MORTGAGE,6.0,MEDICAL,E,17500,17.93,0.22,Y,10,1,0.8803922964863774,1,1,Reject,Reject,741246.5575000001,15031.566116811737,3137.75,17500.0,0.0,0.0
30,67092,RENT,0.0,DEBTCONSOLIDATION,C,9000,12.87,0.13,N,8,0,0.4671088872868723,0,1,Approve,Reject,741246.5575000001,3586.732209726234,1158.3,-1158.3,-1158.3,0.0
24,72000,MORTGAGE,8.0,VENTURE,A,8000,7.88,0.11,N,4,0,0.055846702856745714,0,0,Approve,Approve,741246.5575000001,-148.42061566514172,630.4,-630.4,-630.4,-630.4
23,114000,MORTGAGE,7.0,EDUCATION,C,8000,12.68,0.07,N,4,0,0.11101981223928373,0,0,Approve,Approve,741246.5575000001,-13.62300455020079,1014.4,-1014.4,-1014.4,-1014.4
26,31200,RENT,8.0,PERSONAL,A,5000,8.63,0.16,N,2,0,0.35383342026960074,0,0,Approve,Approve,741246.5575000001,1490.3462221943364,431.50000000000006,-431.50000000000006,-431.50000000000006,-431.50000000000006
23,69000,RENT,6.0,DEBTCONSOLIDATION,B,10150,11.99,0.15,N,3,0,0.4227853751542148,0,1,Approve,Reject,741246.5575000001,3588.8100175973323,1216.985,-1216.985,-1216.985,0.0
29,480000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6500,5.42,0.01,N,9,0,0.0546779169534787,0,0,Approve,Approve,741246.5575000001,22.369490340322102,352.3,-352.3,-352.3,-352.3
27,21600,RENT,2.0,MEDICAL,B,8000,10.59,0.37,N,5,1,0.9236090926066045,1,1,Reject,Reject,741246.5575000001,7324.154364109151,847.2,8000.0,0.0,0.0
22,40000,MORTGAGE,6.0,MEDICAL,A,9875,7.9,0.25,N,4,0,0.429346850919716,0,1,Approve,Reject,741246.5575000001,3794.619364905939,780.125,-780.125,-780.125,0.0
27,60000,MORTGAGE,6.0,PERSONAL,A,10000,7.49,0.17,N,7,0,0.15326455086226537,0,0,Approve,Approve,741246.5575000001,898.4406572184905,749.0,-749.0,-749.0,-749.0
28,40800,MORTGAGE,,DEBTCONSOLIDATION,A,5000,6.76,0.12,N,10,0,0.19373484535010707,0,0,Approve,Approve,741246.5575000001,696.1566044788716,338.0,-338.0,-338.0,-338.0
24,73000,RENT,6.0,DEBTCONSOLIDATION,D,12500,6.0,0.17,N,2,1,0.8198981037566281,1,1,Reject,Reject,741246.5575000001,10113.649874775323,750.0,12500.0,0.0,0.0
24,34000,OWN,8.0,VENTURE,C,10000,,0.29,Y,3,0,0.16102509947578306,0,0,Approve,Approve,741246.5575000001,688.2175790817162,,,,
26,200004,RENT,7.0,MEDICAL,C,2500,13.61,0.01,Y,2,0,0.2666234212930201,0,0,Approve,Approve,741246.5575000001,417.02717232750035,340.25,-340.25,-340.25,-340.25
22,35004,MORTGAGE,0.0,VENTURE,B,8400,10.39,0.24,N,2,0,0.3060447434976817,0,1,Approve,Reject,741246.5575000001,1965.119455715563,872.76,-872.76,-872.76,0.0
36,430000,RENT,2.0,VENTURE,C,25000,13.8,0.06,Y,16,0,0.026256551693883197,0,0,Approve,Approve,741246.5575000001,-2703.0011043090235,3450.0,-3450.0,-3450.0,-3450.0
25,89100,RENT,9.0,VENTURE,C,2000,13.49,0.02,Y,3,0,0.1375818320907125,0,0,Approve,Approve,741246.5575000001,42.48324247949927,269.8,-269.8,-269.8,-269.8
24,56000,MORTGAGE,3.0,VENTURE,B,2000,10.99,0.04,N,4,0,0.06498224970400661,0,0,Approve,Approve,741246.5575000001,-75.55240210704613,219.8,-219.8,-219.8,-219.8
23,36000,RENT,1.0,MEDICAL,C,5000,13.22,0.14,N,4,0,0.5806078498207752,1,1,Reject,Reject,741246.5575000001,2625.8210378354083,661.0,-661.0,0.0,0.0
25,40000,RENT,6.0,MEDICAL,B,10000,10.0,0.25,N,4,0,0.6709728753902164,1,1,Reject,Reject,741246.5575000001,6380.701629292381,1000.0,-1000.0,0.0,0.0
27,43200,RENT,0.0,VENTURE,A,12000,8.94,0.28,N,5,0,0.39958466208131715,0,1,Approve,Reject,741246.5575000001,4150.890370456643,1072.8,-1072.8,-1072.8,0.0
26,136000,RENT,2.0,HOMEIMPROVEMENT,C,12000,14.72,0.09,Y,3,0,0.32896648205679424,0,1,Approve,Reject,741246.5575000001,2762.284178586652,1766.4,-1766.4,-1766.4,0.0
22,82000,RENT,4.0,PERSONAL,A,14000,7.9,0.17,N,4,0,0.1875093267814511,0,1,Approve,Reject,741246.5575000001,1726.5158903606005,1106.0,-1106.0,-1106.0,0.0
22,65000,MORTGAGE,0.0,MEDICAL,B,3000,10.36,0.05,N,3,0,0.14855286315823052,0,0,Approve,Approve,741246.5575000001,181.0288193442696,310.8,-310.8,-310.8,-310.8
25,80500,RENT,3.0,PERSONAL,E,16000,16.45,0.2,Y,4,0,0.8880017479618662,1,1,Reject,Reject,741246.5575000001,13913.24856802549,2632.0,-2632.0,0.0,0.0
38,50000,RENT,5.0,PERSONAL,C,10000,,0.2,N,13,0,0.5154474743836046,1,1,Reject,Reject,741246.5575000001,4621.951518183628,,,0.0,0.0
28,57000,RENT,0.0,HOMEIMPROVEMENT,B,6800,10.65,0.12,N,8,0,0.4123054014039083,0,1,Approve,Reject,741246.5575000001,2378.068301243287,724.2,-724.2,-724.2,0.0
23,57000,RENT,8.0,EDUCATION,C,7500,11.97,0.13,N,4,0,0.3321428403898773,0,1,Approve,Reject,741246.5575000001,1891.502537884092,897.75,-897.75,-897.75,0.0
28,70000,RENT,1.0,EDUCATION,A,7800,7.9,0.11,N,8,0,0.1350181864941194,0,0,Approve,Approve,741246.5575000001,520.1400611718076,616.2,-616.2,-616.2,-616.2
53,24000,RENT,0.0,EDUCATION,D,5000,14.42,0.21,Y,27,1,0.9273060881115013,1,1,Reject,Reject,741246.5575000001,4584.118130085899,721.0,5000.0,0.0,0.0
26,80952,RENT,6.0,EDUCATION,D,13200,16.77,0.16,N,4,0,0.7965662585669762,1,1,Reject,Reject,741246.5575000001,10064.345545698287,2213.64,-2213.64,0.0,0.0
25,58560,MORTGAGE,9.0,DEBTCONSOLIDATION,B,5000,10.59,0.09,N,4,0,0.2204886068023343,0,0,Approve,Approve,741246.5575000001,689.6917513135077,529.5,-529.5,-529.5,-529.5
36,62000,RENT,3.0,DEBTCONSOLIDATION,B,8000,11.12,0.13,N,13,0,0.38946190279027465,0,1,Approve,Reject,741246.5575000001,2572.5605310444257,889.6,-889.6,-889.6,0.0
23,51000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,2400,7.49,0.05,N,3,0,0.11925046600696185,0,0,Approve,Approve,741246.5575000001,127.8775821861199,179.76,-179.76,-179.76,-179.76
30,56000,RENT,7.0,HOMEIMPROVEMENT,C,4800,13.92,0.09,Y,9,0,0.4928167481373466,0,1,Approve,Reject,741246.5575000001,2026.6408294947132,668.16,-668.16,-668.16,0.0
23,69996,MORTGAGE,7.0,PERSONAL,C,15000,13.47,0.21,Y,4,0,0.3102240278983943,0,1,Approve,Reject,741246.5575000001,3259.6680668446206,2020.5,-2020.5,-2020.5,0.0
29,80000,RENT,2.0,MEDICAL,B,30000,12.42,0.38,N,9,1,0.6057716882350294,1,1,Reject,Reject,741246.5575000001,16704.2559574146,3726.0,30000.0,0.0,0.0
30,97000,MORTGAGE,9.0,PERSONAL,C,5000,13.49,0.05,Y,9,0,0.14233994317552875,0,0,Approve,Approve,741246.5575000001,133.20800754953802,674.5,-674.5,-674.5,-674.5
22,21000,RENT,0.0,EDUCATION,C,2000,14.22,0.1,Y,3,0,0.3877430044108054,0,0,Approve,Approve,741246.5575000001,601.3601192760439,284.4,-284.4,-284.4,-284.4
25,38340,RENT,9.0,MEDICAL,B,12000,11.71,0.31,N,2,1,0.8041220690851543,1,1,Reject,Reject,741246.5575000001,9374.217160500311,1405.2,12000.0,0.0,0.0
37,30000,RENT,7.0,PERSONAL,B,10000,9.25,0.33,N,13,1,0.7905012341194828,1,1,Reject,Reject,741246.5575000001,7711.22598275535,925.0,10000.0,0.0,0.0
40,40000,OWN,12.0,HOMEIMPROVEMENT,B,13750,8.88,0.34,N,16,0,0.35472112756636504,0,1,Approve,Reject,741246.5575000001,4089.530000796051,1221.0000000000002,-1221.0000000000002,-1221.0000000000002,0.0
27,69000,RENT,5.0,VENTURE,E,25000,13.75,0.36,Y,6,1,0.9160091629772743,1,1,Reject,Reject,741246.5575000001,22611.510572166237,3437.5,25000.0,0.0,0.0
30,60000,RENT,0.0,PERSONAL,B,12000,11.71,0.2,N,9,0,0.40115433685660934,0,1,Approve,Reject,741246.5575000001,3972.354116430219,1405.2,-1405.2,-1405.2,0.0
23,76800,MORTGAGE,0.0,EDUCATION,F,7200,20.89,0.09,N,2,1,0.7869001939261762,1,1,Reject,Reject,741246.5575000001,5345.1622399489515,1504.08,7200.0,0.0,0.0
36,120000,RENT,2.0,HOMEIMPROVEMENT,B,10000,11.49,0.08,N,14,0,0.24457717304842752,0,0,Approve,Approve,741246.5575000001,1577.7909023169186,1149.0,-1149.0,-1149.0,-1149.0
23,57504,MORTGAGE,7.0,PERSONAL,A,10000,8.59,0.17,N,2,0,0.16522698675369904,0,0,Approve,Approve,741246.5575000001,935.1998491584178,859.0,-859.0,-859.0,-859.0
27,40000,RENT,11.0,MEDICAL,B,16000,9.91,0.4,N,9,1,0.8843348768115109,1,1,Reject,Reject,741246.5575000001,13965.959409656505,1585.6,16000.0,0.0,0.0
22,58000,RENT,6.0,EDUCATION,A,1500,5.42,0.03,N,2,0,0.08556435127283844,0,0,Approve,Approve,741246.5575000001,54.00290866773943,81.3,-81.3,-81.3,-81.3
23,44000,RENT,2.0,PERSONAL,C,6000,14.22,0.14,Y,3,0,0.4739238136438523,0,1,Approve,Reject,741246.5575000001,2394.694679664048,853.2,-853.2,-853.2,0.0
35,75000,OWN,9.0,VENTURE,A,7600,,0.1,N,7,0,0.012870804098586255,0,0,Approve,Approve,741246.5575000001,-726.6716784354413,,,,
24,28000,RENT,1.0,MEDICAL,A,9500,5.99,0.34,N,3,1,0.7989401289757808,1,1,Reject,Reject,741246.5575000001,7475.518105663586,569.05,9500.0,0.0,0.0
47,48000,RENT,14.0,DEBTCONSOLIDATION,C,2500,14.65,0.05,Y,17,0,0.4038331607974568,0,0,Approve,Approve,741246.5575000001,791.2367971357105,366.25,-366.25,-366.25,-366.25
24,56000,OWN,8.0,VENTURE,A,2000,6.99,0.04,N,3,0,0.008205881019905204,0,0,Approve,Approve,741246.5575000001,-122.24105579360685,139.8,-139.8,-139.8,-139.8
27,18000,RENT,2.0,PERSONAL,D,2500,14.74,0.14,N,8,1,0.9079761704162982,1,1,Reject,Reject,741246.5575000001,2236.0296448391514,368.5,2500.0,0.0,0.0
25,73000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,9000,11.86,0.12,N,4,0,0.23104169893088647,0,0,Approve,Approve,741246.5575000001,1258.5891998168063,1067.4,-1067.4,-1067.4,-1067.4
23,69996,RENT,4.0,PERSONAL,C,15000,13.43,0.21,Y,4,0,0.4529080785727693,0,1,Approve,Reject,741246.5575000001,5691.504502876383,2014.5,-2014.5,-2014.5,0.0
27,31200,RENT,3.0,PERSONAL,B,7000,9.88,0.22,N,9,0,0.566919773116021,1,1,Reject,Reject,741246.5575000001,3668.9201268991874,691.6,-691.6,0.0,0.0
47,90000,RENT,1.0,VENTURE,D,25000,15.65,0.28,Y,17,1,0.7490205061372638,1,1,Reject,Reject,741246.5575000001,17743.555383693638,3912.5,25000.0,0.0,0.0
28,57000,MORTGAGE,2.0,VENTURE,C,6000,12.73,0.11,N,10,0,0.1450731842361459,0,0,Approve,Approve,741246.5575000001,217.44600353644375,763.8,-763.8,-763.8,-763.8
25,33280,RENT,1.0,PERSONAL,B,5500,,0.17,N,2,0,0.46322514418865,0,1,Approve,Reject,741246.5575000001,2223.284731442405,,,,0.0
24,72000,OWN,,VENTURE,B,16000,12.42,0.22,N,3,0,0.034306528246402145,0,0,Approve,Approve,741246.5575000001,-1370.1216151263156,1987.2,-1987.2,-1987.2,-1987.2
25,50000,RENT,9.0,HOMEIMPROVEMENT,C,6000,14.17,0.12,N,3,0,0.580707224916092,1,1,Reject,Reject,741246.5575000001,3127.760632120213,850.2,-850.2,0.0,0.0
29,139500,MORTGAGE,4.0,HOMEIMPROVEMENT,A,15000,,0.11,N,5,0,0.1050174704750236,0,0,Approve,Approve,741246.5575000001,99.88335720343048,,,,
26,110000,MORTGAGE,9.0,PERSONAL,C,20000,13.72,0.18,N,3,0,0.1649856127000757,0,0,Approve,Approve,741246.5575000001,1008.4327752505214,2744.0,-2744.0,-2744.0,-2744.0
25,21812,RENT,7.0,EDUCATION,C,6000,14.72,0.28,Y,2,0,0.8198532727906674,1,1,Reject,Reject,741246.5575000001,4760.014047272722,883.2,-883.2,0.0,0.0
43,19440,RENT,1.0,HOMEIMPROVEMENT,B,7500,9.01,0.39,N,11,1,0.9482453624633839,1,1,Reject,Reject,741246.5575000001,7076.8670221600105,675.75,7500.0,0.0,0.0
23,86000,RENT,0.0,VENTURE,B,4800,9.62,0.06,N,3,0,0.10236375968977394,0,0,Approve,Approve,741246.5575000001,76.853536185265,461.75999999999993,-461.75999999999993,-461.75999999999993,-461.75999999999993
25,36000,RENT,1.0,DEBTCONSOLIDATION,D,15000,15.05,0.42,Y,2,1,0.9935110490755631,1,1,Reject,Reject,741246.5575000001,14888.016929421528,2257.5,15000.0,0.0,0.0
36,103000,RENT,0.0,DEBTCONSOLIDATION,C,20000,13.79,0.19,Y,17,0,0.3744291490834423,0,1,Approve,Reject,741246.5575000001,5763.25857484098,2758.0,-2758.0,-2758.0,0.0
25,38000,RENT,4.0,MEDICAL,D,20000,14.59,0.53,N,4,1,0.9970996086050609,1,1,Reject,Reject,741246.5575000001,19933.528830010786,2918.0,20000.0,0.0,0.0
22,23000,RENT,1.0,MEDICAL,F,2800,21.74,0.12,N,4,1,0.9681891090528243,1,1,Reject,Reject,741246.5575000001,2691.5655798105436,608.7199999999999,2800.0,0.0,0.0
49,50000,RENT,4.0,DEBTCONSOLIDATION,B,9200,,0.18,N,16,0,0.5072876667572677,1,1,Reject,Reject,741246.5575000001,4168.8749482718,,,0.0,0.0
25,135000,RENT,9.0,VENTURE,B,8000,,0.06,N,3,0,0.08714074166707941,0,0,Approve,Approve,741246.5575000001,-105.4599265896685,,,,
40,158000,RENT,2.0,HOMEIMPROVEMENT,E,25000,16.82,0.16,N,16,1,0.7829936990962595,1,1,Reject,Reject,741246.5575000001,18662.330982106258,4205.0,25000.0,0.0,0.0
23,23760,RENT,2.0,PERSONAL,B,2800,,0.12,N,4,0,0.37689611393849876,0,0,Approve,Approve,741246.5575000001,863.5675912089513,,,,
32,230000,RENT,0.0,HOMEIMPROVEMENT,A,15000,5.99,0.07,N,5,0,0.08590176722154526,0,0,Approve,Approve,741246.5575000001,467.2092461717373,898.5,-898.5,-898.5,-898.5
25,61000,RENT,9.0,EDUCATION,A,6000,,0.1,N,4,0,0.17718327072654208,0,0,Approve,Approve,741246.5575000001,520.5342730763343,,,,
43,141000,MORTGAGE,24.0,MEDICAL,B,6000,10.99,0.04,N,14,0,0.11518823241812559,0,0,Approve,Approve,741246.5575000001,107.68451496526552,659.4,-659.4,-659.4,-659.4
32,55000,OWN,4.0,HOMEIMPROVEMENT,E,15250,16.35,0.28,Y,6,0,0.8181077663581207,1,1,Reject,Reject,741246.5575000001,12022.617888904519,2493.3750000000005,-2493.3750000000005,0.0,0.0
33,36000,MORTGAGE,10.0,PERSONAL,A,5000,8.49,0.14,N,8,0,0.18215442705118914,0,0,Approve,Approve,741246.5575000001,563.5966895391755,424.5,-424.5,-424.5,-424.5
21,60000,MORTGAGE,5.0,EDUCATION,A,6000,6.91,0.1,N,2,0,0.07841246505933844,0,0,Approve,Approve,741246.5575000001,88.38459836963233,414.6,-414.6,-414.6,-414.6
